8218.000000, 562.000000, 2
2705.000000, 7662.000000, 3
5963.000000, 4073.000000, 2
4590.000000, 8307.000000, 3
6.000000, 3387.000000, 0
8653.000000, 6004.000000, 1
6777.000000, 2335.000000, 2
1054.000000, 7410.000000, 3
6658.000000, 1080.000000, 2
4193.000000, 5783.000000, 4
4421.000000, 4847.000000, 4
9105.000000, 3673.000000, 2
155.000000, 6515.000000, 4
687.000000, 1089.000000, 0
1645.000000, 2303.000000, 0
3052.000000, 2701.000000, 0
4705.000000, 603.000000, 0
7115.000000, 19.000000, 2
3508.000000, 5957.000000, 4
1078.000000, 5959.000000, 4
2505.000000, 7153.000000, 3
9152.000000, 223.000000, 2
7953.000000, 814.000000, 2
1051.000000, 3172.000000, 0
6363.000000, 9468.000000, 1
9563.000000, 1100.000000, 2
7710.000000, 6075.000000, 1
9979.000000, 7526.000000, 1
885.000000, 5093.000000, 4
5470.000000, 4149.000000, 2
3530.000000, 2047.000000, 0
776.000000, 9649.000000, 3
518.000000, 1675.000000, 0
4175.000000, 4426.000000, 4
1511.000000, 482.000000, 0
988.000000, 4847.000000, 4
627.000000, 528.000000, 0
3078.000000, 6942.000000, 4
2829.000000, 9680.000000, 3
2209.000000, 5276.000000, 4
342.000000, 1755.000000, 0
4771.000000, 9079.000000, 3
2645.000000, 4091.000000, 4
5927.000000, 9834.000000, 1
746.000000, 1540.000000, 0
6838.000000, 9025.000000, 1
6335.000000, 8229.000000, 1
1138.000000, 6222.000000, 4
4848.000000, 6091.000000, 4
5141.000000, 2539.000000, 2
429.000000, 1079.000000, 0
7754.000000, 5633.000000, 1
8877.000000, 3729.000000, 2
9049.000000, 2344.000000, 2
9350.000000, 4365.000000, 2
265.000000, 4704.000000, 4
1066.000000, 4253.000000, 4
5681.000000, 3088.000000, 2
5619.000000, 6215.000000, 1
3183.000000, 7324.000000, 3
2835.000000, 2616.000000, 0
1629.000000, 8924.000000, 3
3093.000000, 6553.000000, 4
9057.000000, 1387.000000, 2
3448.000000, 5858.000000, 4
7716.000000, 1134.000000, 2
7053.000000, 8956.000000, 1
2102.000000, 2182.000000, 0
15.000000, 1131.000000, 0
6592.000000, 2199.000000, 2
7331.000000, 8075.000000, 1
6553.000000, 1177.000000, 2
6496.000000, 1898.000000, 2
7373.000000, 8846.000000, 1
4896.000000, 311.000000, 0
810.000000, 9302.000000, 3
2343.000000, 314.000000, 0
4829.000000, 2176.000000, 0
5940.000000, 4964.000000, 1
6749.000000, 5618.000000, 1
326.000000, 1608.000000, 0
4358.000000, 7642.000000, 3
8352.000000, 1402.000000, 2
8666.000000, 5397.000000, 1
7824.000000, 6806.000000, 1
9986.000000, 5697.000000, 1
3997.000000, 1796.000000, 0
9707.000000, 8687.000000, 1
6687.000000, 9323.000000, 1
1375.000000, 4427.000000, 4
6147.000000, 324.000000, 2
7937.000000, 2734.000000, 2
7183.000000, 8017.000000, 1
4477.000000, 531.000000, 0
4419.000000, 5789.000000, 4
4798.000000, 889.000000, 0
7745.000000, 4741.000000, 2
5666.000000, 6313.000000, 1
8702.000000, 6248.000000, 1
2140.000000, 2152.000000, 0
9881.000000, 3451.000000, 2
7193.000000, 3311.000000, 2
3979.000000, 8128.000000, 3
6725.000000, 4425.000000, 2
4416.000000, 855.000000, 0
8431.000000, 5789.000000, 1
9685.000000, 741.000000, 2
2058.000000, 4397.000000, 4
9058.000000, 8805.000000, 1
6757.000000, 2558.000000, 2
8250.000000, 3597.000000, 2
6621.000000, 7913.000000, 1
1761.000000, 9746.000000, 3
2529.000000, 2049.000000, 0
9886.000000, 1870.000000, 2
4518.000000, 5286.000000, 4
2017.000000, 4529.000000, 4
8156.000000, 4473.000000, 2
9318.000000, 1909.000000, 2
4673.000000, 9857.000000, 3
6250.000000, 2215.000000, 2
5733.000000, 6781.000000, 1
3229.000000, 3827.000000, 4
734.000000, 1499.000000, 0
697.000000, 5455.000000, 4
7069.000000, 9177.000000, 1
6259.000000, 1802.000000, 2
8464.000000, 8906.000000, 1
6687.000000, 6342.000000, 1
3977.000000, 2107.000000, 0
25.000000, 2725.000000, 0
8927.000000, 7446.000000, 1
3857.000000, 9360.000000, 3
6499.000000, 2662.000000, 2
8390.000000, 6829.000000, 1
8982.000000, 7949.000000, 1
9782.000000, 4354.000000, 2
5225.000000, 8067.000000, 1
1908.000000, 3461.000000, 0
9893.000000, 1055.000000, 2
5852.000000, 2133.000000, 2
2797.000000, 4731.000000, 4
7444.000000, 8831.000000, 1
3872.000000, 9283.000000, 3
6163.000000, 1178.000000, 2
1027.000000, 6094.000000, 4
8486.000000, 3812.000000, 2
8558.000000, 8945.000000, 1
3280.000000, 2496.000000, 0
598.000000, 2016.000000, 0
8050.000000, 7119.000000, 1
2380.000000, 4870.000000, 4
859.000000, 9616.000000, 3
6995.000000, 966.000000, 2
9954.000000, 8531.000000, 1
7224.000000, 7747.000000, 1
6530.000000, 2706.000000, 2
541.000000, 381.000000, 0
8213.000000, 1953.000000, 2
3062.000000, 1502.000000, 0
1012.000000, 7828.000000, 3
9447.000000, 4276.000000, 2
5438.000000, 675.000000, 2
2205.000000, 9903.000000, 3
1959.000000, 7114.000000, 3
2509.000000, 6253.000000, 4
4258.000000, 324.000000, 0
8731.000000, 3828.000000, 2
9122.000000, 7273.000000, 1
1420.000000, 1920.000000, 0
4542.000000, 1237.000000, 0
9853.000000, 3293.000000, 2
1300.000000, 731.000000, 0
581.000000, 7944.000000, 3
6847.000000, 1754.000000, 2
5240.000000, 6753.000000, 1
6923.000000, 1262.000000, 2
3150.000000, 6499.000000, 4
9528.000000, 4938.000000, 1
8723.000000, 871.000000, 2
7053.000000, 1621.000000, 2
3504.000000, 2518.000000, 0
384.000000, 8995.000000, 3
6427.000000, 1230.000000, 2
5235.000000, 9062.000000, 1
7018.000000, 4183.000000, 2
256.000000, 7092.000000, 3
3901.000000, 3686.000000, 4
6985.000000, 3930.000000, 2
5181.000000, 1586.000000, 2
9033.000000, 1057.000000, 2
6287.000000, 9429.000000, 1
2303.000000, 4448.000000, 4
798.000000, 501.000000, 0
2973.000000, 3234.000000, 0
2568.000000, 4979.000000, 4
2283.000000, 5818.000000, 4
6840.000000, 9235.000000, 1
1665.000000, 68.000000, 0
2228.000000, 7758.000000, 3
8117.000000, 8110.000000, 1
7063.000000, 7204.000000, 1
8018.000000, 2151.000000, 2
6625.000000, 2582.000000, 2
8666.000000, 9718.000000, 1
3053.000000, 7827.000000, 3
5100.000000, 7070.000000, 1
3844.000000, 3730.000000, 4
6585.000000, 6208.000000, 1
4737.000000, 6368.000000, 4
6468.000000, 1042.000000, 2
3796.000000, 249.000000, 0
9625.000000, 1967.000000, 2
9451.000000, 3788.000000, 2
9056.000000, 2719.000000, 2
8494.000000, 58.000000, 2
481.000000, 4473.000000, 4
1273.000000, 4479.000000, 4
1689.000000, 8550.000000, 3
880.000000, 3445.000000, 0
2446.000000, 9671.000000, 3
2125.000000, 8309.000000, 3
8320.000000, 2010.000000, 2
6686.000000, 4287.000000, 2
225.000000, 7832.000000, 3
4829.000000, 9308.000000, 3
7046.000000, 4387.000000, 2
9760.000000, 4514.000000, 2
4846.000000, 6494.000000, 4
7490.000000, 376.000000, 2
7075.000000, 2205.000000, 2
7649.000000, 9051.000000, 1
6062.000000, 3440.000000, 2
5818.000000, 2928.000000, 2
2544.000000, 3434.000000, 0
4049.000000, 5706.000000, 4
990.000000, 5062.000000, 4
2310.000000, 5327.000000, 4
8300.000000, 8636.000000, 1
3652.000000, 6.000000, 0
3006.000000, 304.000000, 0
9084.000000, 9651.000000, 1
1915.000000, 9835.000000, 3
3410.000000, 1574.000000, 0
1971.000000, 2751.000000, 0
6325.000000, 5553.000000, 1
8722.000000, 4325.000000, 2
2181.000000, 1625.000000, 0
6853.000000, 8922.000000, 1
1616.000000, 9055.000000, 3
3725.000000, 5561.000000, 4
7422.000000, 4767.000000, 2
2449.000000, 1322.000000, 0
4430.000000, 7992.000000, 3
4825.000000, 8556.000000, 3
9184.000000, 8525.000000, 1
1897.000000, 1534.000000, 0
261.000000, 2843.000000, 0
2922.000000, 7269.000000, 3
8835.000000, 3965.000000, 2
3279.000000, 1017.000000, 0
3309.000000, 9293.000000, 3
3334.000000, 960.000000, 0
5714.000000, 3404.000000, 2
8637.000000, 4527.000000, 2
501.000000, 1715.000000, 0
5784.000000, 5934.000000, 1
6814.000000, 5834.000000, 1
1536.000000, 6347.000000, 4
1295.000000, 6073.000000, 4
7854.000000, 1154.000000, 2
7785.000000, 8989.000000, 1
5961.000000, 8060.000000, 1
7567.000000, 6686.000000, 1
2092.000000, 2646.000000, 0
1883.000000, 5727.000000, 4
7611.000000, 1268.000000, 2
2240.000000, 5621.000000, 4
423.000000, 4532.000000, 4
1937.000000, 4283.000000, 4
2687.000000, 3559.000000, 0
3520.000000, 3189.000000, 0
3914.000000, 7166.000000, 3
6409.000000, 1780.000000, 2
2915.000000, 9426.000000, 3
463.000000, 8922.000000, 3
3684.000000, 9127.000000, 3
2327.000000, 9278.000000, 3
9750.000000, 1649.000000, 2
6660.000000, 9634.000000, 1
552.000000, 4168.000000, 4
9539.000000, 2403.000000, 2
2062.000000, 4872.000000, 4
7832.000000, 4753.000000, 2
1372.000000, 2476.000000, 0
7368.000000, 127.000000, 2
2371.000000, 715.000000, 0
9241.000000, 2573.000000, 2
3482.000000, 9651.000000, 3
3222.000000, 2517.000000, 0
6113.000000, 2310.000000, 2
7640.000000, 6546.000000, 1
1555.000000, 5714.000000, 4
2978.000000, 472.000000, 0
8842.000000, 998.000000, 2
7947.000000, 6960.000000, 1
9607.000000, 1650.000000, 2
1617.000000, 8274.000000, 3
4753.000000, 1197.000000, 0
5084.000000, 952.000000, 0
3278.000000, 6605.000000, 4
8592.000000, 8304.000000, 1
8240.000000, 8691.000000, 1
1608.000000, 4083.000000, 4
1730.000000, 1556.000000, 0
4335.000000, 6692.000000, 4
611.000000, 8143.000000, 3
512.000000, 5771.000000, 4
8114.000000, 236.000000, 2
1042.000000, 6226.000000, 4
2603.000000, 1730.000000, 0
9980.000000, 4591.000000, 2
5200.000000, 2684.000000, 2
5231.000000, 820.000000, 2
7596.000000, 5468.000000, 1
9907.000000, 1908.000000, 2
9572.000000, 3745.000000, 2
3330.000000, 4918.000000, 4
2943.000000, 3269.000000, 0
4853.000000, 2590.000000, 0
535.000000, 9898.000000, 3
7963.000000, 1691.000000, 2
2448.000000, 2534.000000, 0
1521.000000, 6843.000000, 4
9113.000000, 7020.000000, 1
5119.000000, 630.000000, 0
1425.000000, 3629.000000, 0
1599.000000, 8041.000000, 3
684.000000, 943.000000, 0
8627.000000, 4561.000000, 2
5222.000000, 5373.000000, 4
7431.000000, 2123.000000, 2
1095.000000, 1263.000000, 0
9365.000000, 7577.000000, 1
4615.000000, 8235.000000, 3
1352.000000, 2552.000000, 0
1955.000000, 2236.000000, 0
6851.000000, 6400.000000, 1
8689.000000, 5250.000000, 1
1250.000000, 6827.000000, 4
481.000000, 2010.000000, 0
6641.000000, 6506.000000, 1
1189.000000, 3408.000000, 0
9788.000000, 3476.000000, 2
4051.000000, 5106.000000, 4
7351.000000, 5520.000000, 1
1591.000000, 5526.000000, 4
4767.000000, 9526.000000, 3
6094.000000, 2607.000000, 2
4544.000000, 9857.000000, 3
2417.000000, 8764.000000, 3
1001.000000, 3543.000000, 0
9918.000000, 9442.000000, 1
2109.000000, 5676.000000, 4
4654.000000, 2987.000000, 0
5035.000000, 3443.000000, 2
5554.000000, 8926.000000, 1
5408.000000, 3719.000000, 2
4335.000000, 241.000000, 0
9051.000000, 9417.000000, 1
7932.000000, 2701.000000, 2
8081.000000, 155.000000, 2
1689.000000, 7473.000000, 3
5475.000000, 6093.000000, 1
226.000000, 4537.000000, 4
2317.000000, 6837.000000, 4
6532.000000, 2496.000000, 2
4608.000000, 3028.000000, 0
1296.000000, 164.000000, 0
7682.000000, 5879.000000, 1
6686.000000, 2138.000000, 2
4660.000000, 6763.000000, 4
9539.000000, 9265.000000, 1
1284.000000, 5333.000000, 4
1558.000000, 4698.000000, 4
2036.000000, 3968.000000, 4
2367.000000, 1800.000000, 0
2027.000000, 1960.000000, 0
3217.000000, 9685.000000, 3
9563.000000, 7223.000000, 1
6555.000000, 1590.000000, 2
1731.000000, 5102.000000, 4
937.000000, 5696.000000, 4
7733.000000, 8055.000000, 1
9296.000000, 6363.000000, 1
346.000000, 2104.000000, 0
4921.000000, 6021.000000, 4
3893.000000, 1979.000000, 0
7821.000000, 3370.000000, 2
9733.000000, 5915.000000, 1
4579.000000, 9811.000000, 3
1679.000000, 8657.000000, 3
4805.000000, 8252.000000, 3
1532.000000, 3168.000000, 0
3210.000000, 7563.000000, 3
6255.000000, 7902.000000, 1
7248.000000, 1614.000000, 2
4666.000000, 2740.000000, 0
5095.000000, 2627.000000, 2
9616.000000, 6328.000000, 1
70.000000, 6078.000000, 4
2478.000000, 6489.000000, 4
7752.000000, 2119.000000, 2
182.000000, 3866.000000, 4
7655.000000, 2130.000000, 2
6284.000000, 1539.000000, 2
1677.000000, 3.000000, 0
6293.000000, 4596.000000, 2
4566.000000, 9521.000000, 3
3468.000000, 4747.000000, 4
6954.000000, 3434.000000, 2
6759.000000, 3768.000000, 2
4649.000000, 8535.000000, 3
5833.000000, 8271.000000, 1
7800.000000, 8946.000000, 1
8714.000000, 2366.000000, 2
4411.000000, 7893.000000, 3
6516.000000, 8832.000000, 1
7363.000000, 373.000000, 2
2959.000000, 3393.000000, 0
3706.000000, 6975.000000, 4
2063.000000, 7011.000000, 4
1085.000000, 9394.000000, 3
7244.000000, 5248.000000, 1
3914.000000, 5309.000000, 4
8611.000000, 3633.000000, 2
7993.000000, 9322.000000, 1
5963.000000, 46.000000, 2
1279.000000, 1291.000000, 0
10.000000, 7255.000000, 3
561.000000, 4467.000000, 4
2697.000000, 4114.000000, 4
7751.000000, 937.000000, 2
7733.000000, 5974.000000, 1
1425.000000, 9353.000000, 3
5336.000000, 5576.000000, 4
814.000000, 9883.000000, 3
3800.000000, 5876.000000, 4
362.000000, 4568.000000, 4
1278.000000, 4734.000000, 4
4215.000000, 4170.000000, 4
2265.000000, 6569.000000, 4
3664.000000, 1411.000000, 0
739.000000, 4312.000000, 4
3226.000000, 433.000000, 0
7572.000000, 6755.000000, 1
1452.000000, 1472.000000, 0
1223.000000, 9101.000000, 3
161.000000, 7649.000000, 3
9770.000000, 3491.000000, 2
6939.000000, 90.000000, 2
5177.000000, 3319.000000, 2
154.000000, 8910.000000, 3
8285.000000, 414.000000, 2
5325.000000, 734.000000, 2
9889.000000, 9526.000000, 1
4248.000000, 2431.000000, 0
870.000000, 7965.000000, 3
2327.000000, 5582.000000, 4
7175.000000, 7566.000000, 1
7826.000000, 1522.000000, 2
7263.000000, 9805.000000, 1
4033.000000, 9169.000000, 3
4858.000000, 9972.000000, 3
9122.000000, 1013.000000, 2
6330.000000, 5695.000000, 1
3624.000000, 6080.000000, 4
4027.000000, 7414.000000, 3
1382.000000, 5422.000000, 4
7912.000000, 7176.000000, 1
2813.000000, 2795.000000, 0
1023.000000, 5680.000000, 4
195.000000, 2500.000000, 0
8162.000000, 9267.000000, 1
597.000000, 1874.000000, 0
2272.000000, 4855.000000, 4
8750.000000, 6196.000000, 1
5124.000000, 8171.000000, 1
8423.000000, 8156.000000, 1
1692.000000, 4498.000000, 4
2289.000000, 94.000000, 0
3948.000000, 8401.000000, 3
4993.000000, 9444.000000, 3
2644.000000, 1004.000000, 0
7724.000000, 5797.000000, 1
2368.000000, 5916.000000, 4
3460.000000, 8119.000000, 3
4606.000000, 5444.000000, 4
2881.000000, 4562.000000, 4
3477.000000, 7892.000000, 3
1651.000000, 23.000000, 0
548.000000, 7421.000000, 3
7078.000000, 1105.000000, 2
2793.000000, 2357.000000, 0
2999.000000, 4267.000000, 4
7955.000000, 5566.000000, 1
3655.000000, 1731.000000, 0
4762.000000, 3395.000000, 0
8350.000000, 1997.000000, 2
1005.000000, 6818.000000, 4
5345.000000, 5258.000000, 4
8012.000000, 656.000000, 2
3383.000000, 5467.000000, 4
7016.000000, 2345.000000, 2
3305.000000, 4880.000000, 4
8983.000000, 8295.000000, 1
4152.000000, 6694.000000, 4
7437.000000, 550.000000, 2
8531.000000, 4513.000000, 2
7511.000000, 2677.000000, 2
4393.000000, 4726.000000, 4
7401.000000, 1183.000000, 2
155.000000, 6076.000000, 4
971.000000, 9499.000000, 3
9254.000000, 5251.000000, 1
1071.000000, 1008.000000, 0
7824.000000, 2342.000000, 2
198.000000, 4157.000000, 4
2496.000000, 525.000000, 0
1076.000000, 6104.000000, 4
1571.000000, 263.000000, 0
2449.000000, 2598.000000, 0
557.000000, 5478.000000, 4
5889.000000, 187.000000, 2
1773.000000, 2459.000000, 0
1046.000000, 1570.000000, 0
5796.000000, 6451.000000, 1
7461.000000, 4478.000000, 2
8902.000000, 9362.000000, 1
